gamePk,season,officialDate,gameDate,gameType,seriesDescription,doubleHeader,gameNumber,status,codedState,away,awayId,awayScore,home,homeId,homeScore,winner,loser,save,innings,venue,dayNight,seriesGameNumber,gamesInSeries,isTie,resumeDate,rescheduleDate
778551,2025,2025-03-27,2025-03-27T20:15:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,3,St. Louis Cardinals,138,5,Sonny Gray,Pablo López,Ryan Helsley,9,Busch Stadium,day,1,3,False,,
778546,2025,2025-03-27,2025-03-27T23:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,4,Los Angeles Dodgers,119,5,Blake Snell,Tarik Skubal,Blake Treinen,9,Dodger Stadium,day,1,3,False,,
778547,2025,2025-03-27,2025-03-28T02:10:00Z,R,Regular Season,N,1,Final,F,Athletics,133,2,Seattle Mariners,136,4,Trent Thornton,José Leclerc,Andrés Muñoz,9,T-Mobile Park,night,1,4,False,,
778552,2025,2025-03-27,2025-03-28T02:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,10,Arizona Diamondbacks,109,6,Justin Steele,Zac Gallen,,9,Chase Field,night,1,4,False,,
778560,2025,2025-03-28,2025-03-28T20:10:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,2,Tampa Bay Rays,139,3,Pete Fairbanks,Victor Vodnik,,9,George M. Steinbrenner Field,day,1,3,False,,
778549,2025,2025-03-28,2025-03-28T23:07:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,2,Toronto Blue Jays,141,8,Kevin Gausman,Charlie Morton,,9,Rogers Centre,night,2,4,False,,
778548,2025,2025-03-28,2025-03-28T23:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,4,Miami Marlins,146,3,Mitch Keller,Connor Gillispie,David Bednar,9,loanDepot park,night,2,4,False,,
778550,2025,2025-03-28,2025-03-29T00:05:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,1,Texas Rangers,140,4,Jack Leiter,Tanner Houck,Luke Jackson,9,Globe Life Field,night,2,4,False,,
778518,2025,2025-03-28,2025-03-29T00:10:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,3,Houston Astros,117,1,Tylor Megill,Hunter Brown,Edwin Díaz,9,Daikin Park,night,2,3,False,,
778541,2025,2025-03-28,2025-03-29T01:40:00Z,R,Regular Season,N,1,Final,F,Athletics,133,7,Seattle Mariners,136,0,Jeffrey Springs,Luis Castillo,,9,T-Mobile Park,night,2,4,False,,
778542,2025,2025-03-28,2025-03-29T01:40:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,3,San Diego Padres,135,4,Jason Adam,Dylan Lee,Robert Suarez,9,Petco Park,night,2,4,False,,
778543,2025,2025-03-28,2025-03-29T01:40:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,1,Arizona Diamondbacks,109,8,Merrill Kelly,Jameson Taillon,,9,Chase Field,night,2,4,False,,
778544,2025,2025-03-28,2025-03-29T02:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,5,Los Angeles Dodgers,119,8,Luis García,Beau Brieske,,10,Dodger Stadium,night,2,3,False,,
778538,2025,2025-03-29,2025-03-29T17:05:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,9,New York Yankees,147,20,Yoendrys Gómez,Nestor Cortes,,9,Yankee Stadium,day,2,3,False,,
778534,2025,2025-03-29,2025-03-29T18:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,1,Chicago White Sox,145,0,José Soriano,Mike Clevinger,Kenley Jansen,9,Rate Field,day,2,3,False,,
778528,2025,2025-03-29,2025-03-29T18:15:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,1,St. Louis Cardinals,138,5,Erick Fedde,Jorge Alcala,,9,Busch Stadium,day,2,3,False,,
778536,2025,2025-03-29,2025-03-29T19:07:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,9,Toronto Blue Jays,141,5,Dean Kremer,Richard Lovelady,,9,Rogers Centre,day,3,4,False,,
778535,2025,2025-03-29,2025-03-29T20:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,11,Washington Nationals,120,6,Jesús Luzardo,Colin Poche,,9,Nationals Park,day,2,3,False,,
778529,2025,2025-03-29,2025-03-29T20:10:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,3,Kansas City Royals,118,4,Daniel Lynch IV,Paul Sewald,Carlos Estévez,9,Kauffman Stadium,day,2,3,False,,
778537,2025,2025-03-29,2025-03-29T20:10:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,2,Tampa Bay Rays,139,1,Luis Peralta,Zack Littell,Seth Halvorsen,9,George M. Steinbrenner Field,day,2,3,False,,
778539,2025,2025-03-29,2025-03-29T20:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,4,Miami Marlins,146,5,George Soriano,Joey Wentz,,12,loanDepot park,day,3,4,False,,
778540,2025,2025-03-29,2025-03-29T20:10:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,2,Cincinnati Reds,113,3,Nick Lodolo,Spencer Bivens,Emilio Pagán,9,Great American Ball Park,day,2,3,False,,
778531,2025,2025-03-29,2025-03-29T23:05:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,3,Texas Rangers,140,4,Hoby Milner,Walker Buehler,Chris Martin,9,Globe Life Field,night,3,4,False,,
778520,2025,2025-03-29,2025-03-29T23:15:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,0,San Diego Padres,135,1,Wandy Peralta,Aaron Bummer,Adrian Morejon,9,Petco Park,day,3,4,False,,
778530,2025,2025-03-29,2025-03-29T23:15:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,1,Houston Astros,117,2,Spencer Arrighetti,Griffin Canning,Josh Hader,9,Daikin Park,night,3,3,False,,
778532,2025,2025-03-29,2025-03-30T00:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,4,Arizona Diamondbacks,109,3,Shota Imanaga,Brandon Pfaadt,Ryan Pressly,9,Chase Field,night,3,4,False,,
778533,2025,2025-03-29,2025-03-30T01:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,3,Los Angeles Dodgers,119,7,Anthony Banda,Reese Olson,,9,Dodger Stadium,night,3,3,False,,
778521,2025,2025-03-29,2025-03-30T01:40:00Z,R,Regular Season,N,1,Final,F,Athletics,133,4,Seattle Mariners,136,2,Osvaldo Bido,Bryce Miller,Mason Miller,9,T-Mobile Park,night,3,4,False,,
778523,2025,2025-03-30,2025-03-30T17:35:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,3,New York Yankees,147,12,Tim Hill,Aaron Civale,,9,Yankee Stadium,day,3,3,False,,
778526,2025,2025-03-30,2025-03-30T17:35:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,1,Washington Nationals,120,5,Mitchell Parker,Aaron Nola,Kyle Finnegan,9,Nationals Park,day,3,3,False,,
778525,2025,2025-03-30,2025-03-30T17:37:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,1,Toronto Blue Jays,141,3,Chris Bassitt,Tomoyuki Sugano,Jeff Hoffman,9,Rogers Centre,day,4,4,False,,
778519,2025,2025-03-30,2025-03-30T17:40:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,2,Miami Marlins,146,3,Anthony Bender,David Bednar,,9,loanDepot park,day,4,4,False,,
778522,2025,2025-03-30,2025-03-30T17:40:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,6,Cincinnati Reds,113,3,Robbie Ray,Nick Martinez,Camilo Doval,9,Great American Ball Park,day,3,3,False,,
778524,2025,2025-03-30,2025-03-30T17:40:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,4,Tampa Bay Rays,139,6,Taj Bradley,Luis Peralta,Pete Fairbanks,9,George M. Steinbrenner Field,day,3,3,False,,
778510,2025,2025-03-30,2025-03-30T18:10:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,6,Kansas City Royals,118,2,Tanner Bibee,Michael Wacha,,9,Kauffman Stadium,day,3,3,False,,
778527,2025,2025-03-30,2025-03-30T18:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,3,Chicago White Sox,145,2,Ben Joyce,Cam Booser,Kenley Jansen,9,Rate Field,day,3,3,False,,
778517,2025,2025-03-30,2025-03-30T18:15:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,2,St. Louis Cardinals,138,9,Andre Pallante,Bailey Ober,Steven Matz,9,Busch Stadium,day,3,3,False,,
778516,2025,2025-03-30,2025-03-30T18:35:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,2,Texas Rangers,140,3,Shawn Armstrong,Richard Fitts,Luke Jackson,9,Globe Life Field,day,4,4,False,,
778513,2025,2025-03-30,2025-03-30T20:10:00Z,R,Regular Season,N,1,Final,F,Athletics,133,1,Seattle Mariners,136,2,Bryan Woo,JP Sears,Andrés Muñoz,9,T-Mobile Park,day,4,4,False,,
778515,2025,2025-03-30,2025-03-30T20:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,6,Arizona Diamondbacks,109,10,Justin Martinez,Eli Morgan,,9,Chase Field,day,4,4,False,,
778514,2025,2025-03-30,2025-03-30T23:10:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,0,San Diego Padres,135,5,Nick Pivetta,AJ Smith-Shawver,,9,Petco Park,day,4,4,False,,
778504,2025,2025-03-31,2025-03-31T18:10:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,11,Milwaukee Brewers,158,1,Kris Bubic,Elvin Rodríguez,,9,American Family Field,day,1,3,False,,
778506,2025,2025-03-31,2025-03-31T18:10:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,0,Chicago White Sox,145,9,Martín Pérez,Chris Paddack,,9,Rate Field,day,1,3,False,,
778512,2025,2025-03-31,2025-03-31T18:35:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,5,Baltimore Orioles,110,8,Seranthony Domínguez,Sean Newcomb,,9,Oriole Park at Camden Yards,day,1,3,False,,
778502,2025,2025-03-31,2025-03-31T19:05:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,1,Philadelphia Phillies,143,6,Joe Ross,Scott Alexander,,9,Citizens Bank Park,day,1,3,False,,
778509,2025,2025-03-31,2025-03-31T22:40:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,10,Miami Marlins,146,4,David Peterson,Cal Quantrill,,9,loanDepot park,night,1,3,False,,
778511,2025,2025-03-31,2025-03-31T22:40:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,3,Cincinnati Reds,113,14,Brady Singer,Kumar Rocker,,9,Great American Ball Park,night,1,3,False,,
778508,2025,2025-03-31,2025-03-31T23:05:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,1,Tampa Bay Rays,139,6,Drew Rasmussen,Carmen Mlodzinski,,9,George M. Steinbrenner Field,night,1,3,False,,
778507,2025,2025-03-31,2025-03-31T23:07:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,2,Toronto Blue Jays,141,5,Bowden Francis,Michael Soroka,Yimi García,9,Rogers Centre,night,1,3,False,,
778503,2025,2025-03-31,2025-03-31T23:45:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,5,St. Louis Cardinals,138,4,Brock Burke,JoJo Romero,Ryan Johnson,10,Busch Stadium,night,1,3,False,,
778505,2025,2025-03-31,2025-04-01T00:10:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,7,Houston Astros,117,2,Jordan Hicks,Ronel Blanco,,9,Daikin Park,night,1,3,False,,
778496,2025,2025-03-31,2025-04-01T01:40:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,9,Seattle Mariners,136,6,Tyler Holton,Emerson Hancock,Brant Hurter,9,T-Mobile Park,night,1,3,False,,
778499,2025,2025-03-31,2025-04-01T01:40:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,2,San Diego Padres,135,7,Kyle Hart,Luis Ortiz,,9,Petco Park,night,1,3,False,,
778501,2025,2025-03-31,2025-04-01T02:05:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,18,Athletics,133,3,Ben Brown,Joey Estes,Colin Rea,9,Sutter Health Park,night,1,3,False,,
778500,2025,2025-03-31,2025-04-01T02:10:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,1,Los Angeles Dodgers,119,6,Tyler Glasnow,Grant Holmes,,9,Dodger Stadium,night,1,3,False,,
778497,2025,2025-04-01,2025-04-01T22:40:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,2,Miami Marlins,146,4,Sandy Alcantara,Kodai Senga,Anthony Bender,9,loanDepot park,night,2,3,False,,
778498,2025,2025-04-01,2025-04-01T22:40:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,1,Cincinnati Reds,113,0,Nathan Eovaldi,Carson Spiers,,9,Great American Ball Park,night,2,3,False,,
778492,2025,2025-04-01,2025-04-01T23:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,7,New York Yankees,147,5,Shelby Miller,Mark Leiter Jr.,A.J. Puk,9,Yankee Stadium,night,1,3,False,,
778493,2025,2025-04-01,2025-04-01T23:05:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,0,Tampa Bay Rays,139,7,Shane Baz,Thomas Harrington,,9,George M. Steinbrenner Field,night,2,3,False,,
778491,2025,2025-04-01,2025-04-01T23:07:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,3,Toronto Blue Jays,141,5,Chad Green,José A. Ferrer,Jeff Hoffman,9,Rogers Centre,night,2,3,False,,
778488,2025,2025-04-01,2025-04-01T23:40:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,0,Milwaukee Brewers,158,5,Abner Uribe,Michael Lorenzen,,9,American Family Field,night,2,3,False,,
778490,2025,2025-04-01,2025-04-01T23:40:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,8,Chicago White Sox,145,3,Louis Varland,Penn Murfee,,9,Rate Field,night,2,3,False,,
778495,2025,2025-04-01,2025-04-01T23:45:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,9,St. Louis Cardinals,138,7,Ryan Johnson,Chris Roycroft,Ryan Zeferjahn,11,Busch Stadium,night,2,3,False,,
778489,2025,2025-04-01,2025-04-02T00:10:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,3,Houston Astros,117,1,Logan Webb,Hayden Wesneski,Ryan Walker,9,Daikin Park,night,2,3,False,,
778485,2025,2025-04-01,2025-04-02T01:40:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,0,San Diego Padres,135,7,Michael King,Logan Allen,,9,Petco Park,night,2,3,False,,
778486,2025,2025-04-01,2025-04-02T01:40:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,4,Seattle Mariners,136,1,Casey Mize,Logan Gilbert,Tommy Kahnle,9,T-Mobile Park,night,2,3,False,,
778494,2025,2025-04-01,2025-04-02T02:05:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,7,Athletics,133,4,Justin Steele,Luis Severino,Ryan Pressly,9,Sutter Health Park,night,2,3,False,,
778487,2025,2025-04-01,2025-04-02T02:10:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,1,Los Angeles Dodgers,119,3,Anthony Banda,Chris Sale,Tanner Scott,9,Dodger Stadium,night,2,3,False,,
778480,2025,2025-04-02,2025-04-02T16:40:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,1,Cincinnati Reds,113,0,Jack Leiter,Hunter Greene,Luke Jackson,9,Great American Ball Park,day,3,3,False,,
778477,2025,2025-04-02,2025-04-02T17:10:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,2,Milwaukee Brewers,158,3,Jared Koenig,Sam Long,,11,American Family Field,day,3,3,False,,
778479,2025,2025-04-02,2025-04-02T17:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,4,Tampa Bay Rays,139,2,Paul Skenes,Ryan Pepiot,Dennis Santana,9,George M. Steinbrenner Field,day,3,3,False,,
778473,2025,2025-04-02,2025-04-02T17:15:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,5,St. Louis Cardinals,138,12,JoJo Romero,Ian Anderson,,9,Busch Stadium,day,3,3,False,,
778474,2025,2025-04-02,2025-04-02T18:10:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,6,Chicago White Sox,145,1,Pablo López,Sean Burke,,9,Rate Field,day,3,3,False,,
778478,2025,2025-04-02,2025-04-02T19:07:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,2,Toronto Blue Jays,141,4,Easton Lucas,MacKenzie Gore,Jeff Hoffman,9,Rogers Centre,day,3,3,False,,
778471,2025,2025-04-02,2025-04-02T19:35:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,10,Athletics,133,2,Jameson Taillon,Jeffrey Springs,,9,Sutter Health Park,day,3,3,False,,
778469,2025,2025-04-02,2025-04-02T20:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,2,Seattle Mariners,136,3,Luis Castillo,Tarik Skubal,Andrés Muñoz,9,T-Mobile Park,day,3,3,False,,
778475,2025,2025-04-02,2025-04-02T20:10:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,6,Houston Astros,117,3,Randy Rodríguez,Framber Valdez,Camilo Doval,9,Daikin Park,day,3,3,False,,
778476,2025,2025-04-02,2025-04-02T20:10:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,2,San Diego Padres,135,5,Dylan Cease,Ben Lively,Robert Suarez,9,Petco Park,day,3,3,False,,
778481,2025,2025-04-02,2025-04-02T20:40:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,6,Miami Marlins,146,5,José Buttó,Xzavion Curry,Huascar Brazobán,11,loanDepot park,day,3,3,False,,
778483,2025,2025-04-02,2025-04-02T22:35:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,3,Baltimore Orioles,110,0,Garrett Crochet,Zach Eflin,Aroldis Chapman,9,Oriole Park at Camden Yards,night,2,3,False,,
778482,2025,2025-04-02,2025-04-02T22:45:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,1,Philadelphia Phillies,143,5,Zack Wheeler,Kyle Freeland,,9,Citizens Bank Park,night,2,3,False,,
778484,2025,2025-04-02,2025-04-02T23:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,4,New York Yankees,147,3,Zac Gallen,Carlos Rodón,A.J. Puk,9,Yankee Stadium,night,2,3,False,,
778472,2025,2025-04-02,2025-04-03T00:38:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,5,Los Angeles Dodgers,119,6,Jack Dreyer,Raisel Iglesias,,9,Dodger Stadium,night,3,3,False,,
778467,2025,2025-04-03,2025-04-03T17:05:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,1,Philadelphia Phillies,143,3,Taijuan Walker,Antonio Senzatela,José Alvarado,9,Citizens Bank Park,day,3,3,False,,
778470,2025,2025-04-03,2025-04-03T17:05:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,8,Baltimore Orioles,110,4,Zack Kelly,Charlie Morton,,9,Oriole Park at Camden Yards,day,3,3,False,,
778462,2025,2025-04-03,2025-04-03T20:10:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,5,Minnesota Twins,142,2,Hunter Brown,Joe Ryan,Josh Hader,9,Target Field,day,1,3,False,,
778466,2025,2025-04-03,2025-04-03T23:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,7,New York Yankees,147,9,Carlos Carrasco,Merrill Kelly,Luke Weaver,9,Yankee Stadium,night,3,3,False,,
778468,2025,2025-04-03,2025-04-03T23:40:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,0,Milwaukee Brewers,158,1,Nestor Cortes,Nick Lodolo,Joel Payamps,9,American Family Field,night,1,4,False,,
778458,2025,2025-04-04,2025-04-04T17:10:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,4,Detroit Tigers,116,7,Jack Flaherty,Jonathan Cannon,,9,Comerica Park,day,1,3,False,,
778463,2025,2025-04-04,2025-04-04T18:10:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,9,Boston Red Sox,111,13,Walker Buehler,Erick Fedde,Aroldis Chapman,9,Fenway Park,day,1,3,False,,
778460,2025,2025-04-04,2025-04-04T18:20:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,1,Chicago Cubs,112,3,Shota Imanaga,Randy Vásquez,Ryan Pressly,9,Wrigley Field,day,1,3,False,,
778465,2025,2025-04-04,2025-04-04T19:10:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,0,New York Mets,121,5,Tylor Megill,Kevin Gausman,,9,Citi Field,day,1,3,False,,
778456,2025,2025-04-04,2025-04-04T20:10:00Z,R,Regular Season,N,1,Final,F,Athletics,133,6,Colorado Rockies,115,3,Noah Murdock,Angel Chivilli,Mason Miller,11,Coors Field,day,1,3,False,,
778461,2025,2025-04-04,2025-04-04T20:12:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,9,Pittsburgh Pirates,134,4,Max Fried,Mitch Keller,,9,PNC Park,day,1,3,False,,
778444,2025,2025-04-04,2025-04-04T20:35:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,9,San Francisco Giants,137,10,Spencer Bivens,Carlos Vargas,,11,Oracle Park,day,1,3,False,,
778457,2025,2025-04-04,2025-04-04T22:45:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,6,Washington Nationals,120,4,Brandon Pfaadt,José A. Ferrer,Justin Martinez,9,Nationals Park,night,1,3,False,,
778459,2025,2025-04-04,2025-04-04T22:45:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,2,Philadelphia Phillies,143,3,Jesús Luzardo,Yoshinobu Yamamoto,Jordan Romano,9,Citizens Bank Park,night,1,3,False,,
778464,2025,2025-04-04,2025-04-04T23:15:00Z,R,Regular Season,N,1,Final,F,Miami Marlins,146,0,Atlanta Braves,144,10,Spencer Schwellenbach,Max Meyer,,9,Truist Park,night,1,2,False,,
778455,2025,2025-04-04,2025-04-04T23:40:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,2,Kansas City Royals,118,8,Seth Lugo,Dean Kremer,,9,Kauffman Stadium,night,1,3,False,,
778454,2025,2025-04-04,2025-04-05T00:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,2,Texas Rangers,140,5,Tyler Mahle,Zack Littell,Luke Jackson,9,Globe Life Field,night,1,3,False,,
778453,2025,2025-04-04,2025-04-05T00:10:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,2,Milwaukee Brewers,158,3,Tyler Alexander,Nick Martinez,Trevor Megill,9,American Family Field,night,2,4,False,,
778447,2025,2025-04-04,2025-04-05T01:38:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,8,Los Angeles Angels,108,6,Tim Herrin,José Soriano,,9,Angel Stadium,night,1,3,False,,
778445,2025,2025-04-05,2025-04-05T17:10:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,2,Detroit Tigers,116,7,Reese Olson,Davis Martin,,9,Comerica Park,day,2,3,False,,
778440,2025,2025-04-05,2025-04-05T18:10:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,1,Minnesota Twins,142,6,Cole Sands,Spencer Arrighetti,,9,Target Field,day,2,3,False,,
778450,2025,2025-04-05,2025-04-05T18:20:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,1,Chicago Cubs,112,7,Matthew Boyd,Nick Pivetta,,9,Wrigley Field,day,2,3,False,,
778448,2025,2025-04-05,2025-04-05T20:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,3,Philadelphia Phillies,143,1,Anthony Banda,Aaron Nola,Tanner Scott,9,Citizens Bank Park,day,2,3,False,,
778449,2025,2025-04-05,2025-04-05T20:05:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,10,Pittsburgh Pirates,134,4,Mark Leiter Jr.,Bailey Falter,,9,PNC Park,day,2,3,False,,
778452,2025,2025-04-05,2025-04-05T20:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,3,Washington Nationals,120,4,Mitchell Parker,Eduardo Rodriguez,Kyle Finnegan,9,Nationals Park,day,2,3,False,,
