btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,f5_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
637987,2250538,2026-05-08,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.45,0.5567,-0.1053,F5 ML,,0-2,,,edge=-0.1053 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643059,2250538,2026-05-08,f5_over,,LOSS,LOSS,0,,0.37,,-0.1488,F5 O4.5,4.5,0-2,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
637990,2250538,2026-05-08,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.46,0.5265,-0.0701,0.5,0.5,0-2,,,edge=-0.0701 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643060,2250538,2026-05-08,f5_under,,WIN,WIN,1,,0.63,,0.1488,F5 U4.5,4.5,0-2,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638002,2250539,2026-05-08,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.41,0.4604,-0.0526,F5 ML,,3-2,,,edge=-0.0526 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638001,2250539,2026-05-08,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.43,0.5396,-0.1055,F5 ML,,3-2,,,edge=-0.1055 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643055,2250539,2026-05-08,f5_over,,WIN,WIN,1,,0.45,,-0.0308,F5 O4.5,4.5,3-2,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638004,2250539,2026-05-08,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.48,0.5511,-0.0667,-0.5,-0.5,3-2,,,edge=-0.0667 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643056,2250539,2026-05-08,f5_under,,LOSS,LOSS,0,,0.55,,0.0308,F5 U4.5,4.5,3-2,,,p=0.55 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638015,2250540,2026-05-08,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.4,0.9037,-0.5012,F5 ML,,0-4,,,edge=-0.5012 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643063,2250540,2026-05-08,f5_over,,LOSS,LOSS,0,,0.44,,0.007,F5 O4.5,4.5,0-4,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638018,2250540,2026-05-08,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.52,0.5347,-0.0195,0.5,0.5,0-4,,,edge=-0.0195 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643064,2250540,2026-05-08,f5_under,,WIN,WIN,1,,0.56,,-0.007,F5 U4.5,4.5,0-4,,,p=0.56 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480018,2250541,2026-05-08,f5_ml_away,f5_ml_away,PUSH,PUSH,,0,0.41,0.4195,-0.0115,F5 ML,,1-1,,,edge=-0.0115 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480017,2250541,2026-05-08,f5_ml_home,f5_ml_home,PUSH,PUSH,,0,0.44,0.5805,-0.1439,F5 ML,,1-1,,,edge=-0.1439 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643067,2250541,2026-05-08,f5_over,,LOSS,LOSS,0,,0.47,,-0.0382,F5 O4.5,4.5,1-1,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480020,2250541,2026-05-08,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.48,0.502,-0.019,0.5,0.5,1-1,,,edge=-0.019 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643068,2250541,2026-05-08,f5_under,,WIN,WIN,1,,0.53,,0.0382,F5 U4.5,4.5,1-1,,,p=0.53 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638044,2250542,2026-05-08,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.48,0.5529,-0.0708,F5 ML,,6-5,,,edge=-0.0708 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638043,2250542,2026-05-08,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.36,0.4471,-0.0873,F5 ML,,6-5,,,edge=-0.0873 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643071,2250542,2026-05-08,f5_over,,WIN,WIN,1,,0.45,,-0.0153,F5 O4.5,4.5,6-5,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638045,2250542,2026-05-08,f5_rl_home,f5_rl_home,LOSS,LOSS,0,0,0.43,0.5396,-0.1123,0.5,0.5,6-5,,,edge=-0.1123 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643072,2250542,2026-05-08,f5_under,,LOSS,LOSS,0,,0.55,,0.0153,F5 U4.5,4.5,6-5,,,p=0.55 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638058,2250543,2026-05-08,f5_ml_away,f5_ml_away,LOSS,LOSS,0,0,0.47,0.5314,-0.0662,F5 ML,,0-5,,,edge=-0.0662 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638057,2250543,2026-05-08,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.38,0.4686,-0.0899,F5 ML,,0-5,,,edge=-0.0899 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643075,2250543,2026-05-08,f5_over,,WIN,WIN,1,,0.53,,0.0035,F5 O3.5,3.5,0-5,,,p=0.53 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638059,2250543,2026-05-08,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.45,0.5658,-0.117,0.5,0.5,0-5,,,edge=-0.117 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643076,2250543,2026-05-08,f5_under,,LOSS,LOSS,0,,0.47,,-0.0035,F5 U3.5,3.5,0-5,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638072,2250544,2026-05-08,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.42,0.5314,-0.1108,F5 ML,,3-1,,,edge=-0.1108 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638071,2250544,2026-05-08,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.4,0.4686,-0.0641,F5 ML,,3-1,,,edge=-0.0641 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643079,2250544,2026-05-08,f5_over,,LOSS,LOSS,0,,0.35,,-0.15,F5 O4.5,4.5,3-1,,,p=0.35 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638073,2250544,2026-05-08,f5_rl_home,f5_rl_home,LOSS,LOSS,0,0,0.49,0.5482,-0.058,0.5,0.5,3-1,,,edge=-0.058 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643080,2250544,2026-05-08,f5_under,,WIN,WIN,1,,0.65,,0.15,F5 U4.5,4.5,3-1,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480030,2250545,2026-05-08,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.39,0.4433,-0.0509,F5 ML,,6-0,,,edge=-0.0509 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480029,2250545,2026-05-08,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.45,0.5567,-0.1107,F5 ML,,6-0,,,edge=-0.1107 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643087,2250545,2026-05-08,f5_over,,WIN,WIN,1,,0.43,,-0.0435,F5 O4.5,4.5,6-0,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480032,2250545,2026-05-08,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.47,0.5306,-0.0626,0.5,0.5,6-0,,,edge=-0.0626 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643088,2250545,2026-05-08,f5_under,,LOSS,LOSS,0,,0.57,,0.0435,F5 U4.5,4.5,6-0,,,p=0.57 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638100,2250546,2026-05-08,f5_ml_away,f5_ml_away,LOSS,LOSS,0,0,0.38,0.5127,-0.1362,F5 ML,,1-2,,,edge=-0.1362 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638099,2250546,2026-05-08,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.45,0.4873,-0.0364,F5 ML,,1-2,,,edge=-0.0364 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643031,2250546,2026-05-08,f5_over,,LOSS,LOSS,0,,0.36,,-0.1972,F5 O3.5,3.5,1-2,,,p=0.36 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638101,2250546,2026-05-08,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.54,0.5774,-0.0325,0.5,0.5,1-2,,,edge=-0.0325 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643032,2250546,2026-05-08,f5_under,,WIN,WIN,1,,0.64,,0.1972,F5 U3.5,3.5,1-2,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480054,2250547,2026-05-08,f5_ml_away,f5_ml_away,LOSS,LOSS,0,0,0.41,0.4873,-0.0807,F5 ML,,1-2,,,edge=-0.0807 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480053,2250547,2026-05-08,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.42,0.5127,-0.0885,F5 ML,,1-2,,,edge=-0.0885 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643035,2250547,2026-05-08,f5_over,,LOSS,LOSS,0,,0.44,,0.0008,F5 O4.5,4.5,1-2,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480056,2250547,2026-05-08,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.49,0.5774,-0.088,0.5,0.5,1-2,,,edge=-0.088 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643036,2250547,2026-05-08,f5_under,,WIN,WIN,1,,0.56,,-0.0008,F5 U4.5,4.5,1-2,,,p=0.56 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638142,2250548,2026-05-09,f5_ml_away,f5_ml_away,LOSS,LOSS,0,0,0.31,0.3952,-0.0829,F5 ML,,0-8,,,edge=-0.0829 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638141,2250548,2026-05-09,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.55,0.6048,-0.0576,F5 ML,,0-8,,,edge=-0.0576 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643091,2250548,2026-05-09,f5_over,,WIN,WIN,1,,0.58,,0.08,F5 O4.5,4.5,0-8,,,p=0.58 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638144,2250548,2026-05-09,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.36,0.4836,-0.1202,0.5,0.5,0-8,,,edge=-0.1202 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643092,2250548,2026-05-09,f5_under,,LOSS,LOSS,0,,0.42,,-0.08,F5 U4.5,4.5,0-8,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638156,2250549,2026-05-09,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.42,0.4686,-0.0501,F5 ML,,5-0,,,edge=-0.0501 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638155,2250549,2026-05-09,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.44,0.5314,-0.0964,F5 ML,,5-0,,,edge=-0.0964 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643095,2250549,2026-05-09,f5_over,,LOSS,LOSS,0,,0.49,,0.0165,F5 O5.5,5.5,5-0,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638158,2250549,2026-05-09,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.49,0.5443,-0.054,0.5,0.5,5-0,,,edge=-0.054 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643096,2250549,2026-05-09,f5_under,,WIN,WIN,1,,0.52,,-0.0065,F5 U5.5,5.5,5-0,,,p=0.52 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638169,2250550,2026-05-09,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.43,0.6145,-0.1841,F5 ML,,1-3,,,edge=-0.1841 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643099,2250550,2026-05-09,f5_over,,LOSS,LOSS,0,,0.48,,-0.02,F5 O4.5,4.5,1-3,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638171,2250550,2026-05-09,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.51,0.5265,-0.0177,-0.5,-0.5,1-3,,,edge=-0.0177 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643100,2250550,2026-05-09,f5_under,,WIN,WIN,1,,0.52,,0.02,F5 U4.5,4.5,1-3,,,p=0.52 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638197,2250552,2026-05-09,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.43,0.5946,-0.1651,F5 ML,,4-2,,,edge=-0.1651 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643107,2250552,2026-05-09,f5_over,,WIN,WIN,1,,0.43,,-0.0823,F5 O4.5,4.5,4-2,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638200,2250552,2026-05-09,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.49,0.4918,-0.0039,0.5,0.5,4-2,,,edge=-0.0039 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643108,2250552,2026-05-09,f5_under,,LOSS,LOSS,0,,0.57,,0.0823,F5 U4.5,4.5,4-2,,,p=0.57 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638211,2250553,2026-05-09,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.46,0.6667,-0.2043,F5 ML,,3-7,,,edge=-0.2043 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643111,2250553,2026-05-09,f5_over,,WIN,WIN,1,,0.51,,-0.0459,F5 O4.5,4.5,3-7,,,p=0.51 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638214,2250553,2026-05-09,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.46,0.5379,-0.0826,3.5,3.5,3-7,,,edge=-0.0826 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643112,2250553,2026-05-09,f5_under,,LOSS,LOSS,0,,0.49,,0.0459,F5 U4.5,4.5,3-7,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638226,2250554,2026-05-09,f5_ml_away,f5_ml_away,PUSH,PUSH,,0,0.41,0.5,-0.0944,F5 ML,,1-1,,,edge=-0.0944 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638225,2250554,2026-05-09,f5_ml_home,f5_ml_home,PUSH,PUSH,,0,0.42,0.5,-0.0819,F5 ML,,1-1,,,edge=-0.0819 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643115,2250554,2026-05-09,f5_over,,LOSS,LOSS,0,,0.4,,-0.0518,F5 O4.5,4.5,1-1,,,p=0.4 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638227,2250554,2026-05-09,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.51,0.5774,-0.0698,0.5,0.5,1-1,,,edge=-0.0698 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643116,2250554,2026-05-09,f5_under,,WIN,WIN,1,,0.6,,0.0518,F5 U4.5,4.5,1-1,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638239,2250555,2026-05-09,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.41,0.7229,-0.3169,F5 ML,,0-5,,,edge=-0.3169 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643119,2250555,2026-05-09,f5_over,,LOSS,LOSS,0,,0.29,,-0.162,F5 O5.5,5.5,0-5,,,p=0.29 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638241,2250555,2026-05-09,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.5,0.5194,-0.0218,-1.5,-1.5,0-5,,,edge=-0.0218 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643120,2250555,2026-05-09,f5_under,,WIN,WIN,1,,0.71,,0.162,F5 U5.5,5.5,0-5,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638254,2250556,2026-05-09,f5_ml_away,f5_ml_away,LOSS,LOSS,0,0,0.44,0.4389,-0.0005,F5 ML,,0-5,,,edge=-0.0005 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638253,2250556,2026-05-09,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.4,0.5611,-0.1572,F5 ML,,0-5,,,edge=-0.1572 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643131,2250556,2026-05-09,f5_over,,LOSS,LOSS,0,,0.4,,-0.0428,F5 O5.5,5.5,0-5,,,p=0.4 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638255,2250556,2026-05-09,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.48,0.4836,-0.0041,-0.5,-0.5,0-5,,,edge=-0.0041 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643132,2250556,2026-05-09,f5_under,,WIN,WIN,1,,0.6,,0.0428,F5 U5.5,5.5,0-5,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638267,2250557,2026-05-09,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.33,0.6049,-0.2778,F5 ML,,1-5,,,edge=-0.2778 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643127,2250557,2026-05-09,f5_over,,WIN,WIN,1,,0.35,,-0.1104,F5 O5.5,5.5,1-5,,,p=0.35 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638269,2250557,2026-05-09,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.39,0.562,-0.1714,0.5,0.5,1-5,,,edge=-0.1714 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643128,2250557,2026-05-09,f5_under,,LOSS,LOSS,0,,0.65,,0.1104,F5 U5.5,5.5,1-5,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638282,2250558,2026-05-09,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.47,0.5567,-0.087,F5 ML,,2-0,,,edge=-0.087 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638281,2250558,2026-05-09,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.38,0.4433,-0.0652,F5 ML,,2-0,,,edge=-0.0652 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643123,2250558,2026-05-09,f5_over,,LOSS,LOSS,0,,0.56,,0.0629,F5 O2.5,2.5,2-0,,,p=0.56 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638284,2250558,2026-05-09,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.55,0.5714,-0.0173,-0.5,-0.5,2-0,,,edge=-0.0173 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643124,2250558,2026-05-09,f5_under,,WIN,WIN,1,,0.44,,-0.0629,F5 U2.5,2.5,2-0,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638296,2250559,2026-05-09,f5_ml_away,f5_ml_away,LOSS,LOSS,0,0,0.37,0.425,-0.0518,F5 ML,,1-3,,,edge=-0.0518 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638295,2250559,2026-05-09,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.47,0.575,-0.1072,F5 ML,,1-3,,,edge=-0.1072 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643135,2250559,2026-05-09,f5_over,,LOSS,LOSS,0,,0.44,,0.0035,F5 O4.5,4.5,1-3,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638298,2250559,2026-05-09,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.44,0.5707,-0.1269,0.5,0.5,1-3,,,edge=-0.1269 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643136,2250559,2026-05-09,f5_under,,WIN,WIN,1,,0.56,,-0.0035,F5 U4.5,4.5,1-3,,,p=0.56 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638310,2250560,2026-05-09,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.43,0.5084,-0.0777,F5 ML,,2-1,,,edge=-0.0777 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638309,2250560,2026-05-09,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.4,0.4916,-0.0908,F5 ML,,2-1,,,edge=-0.0908 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643143,2250560,2026-05-09,f5_over,,LOSS,LOSS,0,,0.45,,-0.0765,F5 O3.5,3.5,2-1,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638311,2250560,2026-05-09,f5_rl_home,f5_rl_home,LOSS,LOSS,0,0,0.48,0.5829,-0.1009,0.5,0.5,2-1,,,edge=-0.1009 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643144,2250560,2026-05-09,f5_under,,WIN,WIN,1,,0.55,,0.0765,F5 U3.5,3.5,2-1,,,p=0.55 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638324,2250561,2026-05-09,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.36,0.3855,-0.023,F5 ML,,6-0,,,edge=-0.023 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638323,2250561,2026-05-09,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.48,0.6145,-0.1353,F5 ML,,6-0,,,edge=-0.1353 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643147,2250561,2026-05-09,f5_over,,WIN,WIN,1,,0.44,,-0.0865,F5 O4.5,4.5,6-0,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638326,2250561,2026-05-09,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.43,0.4735,-0.0428,0.5,0.5,6-0,,,edge=-0.0428 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643148,2250561,2026-05-09,f5_under,,LOSS,LOSS,0,,0.56,,0.0865,F5 U4.5,4.5,6-0,,,p=0.56 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638352,2250562,2026-05-10,f5_ml_away,f5_ml_away,PUSH,PUSH,,0,0.38,0.4686,-0.0867,F5 ML,,2-2,,,edge=-0.0867 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638351,2250562,2026-05-10,f5_ml_home,f5_ml_home,PUSH,PUSH,,0,0.46,0.5314,-0.0695,F5 ML,,2-2,,,edge=-0.0695 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643151,2250562,2026-05-10,f5_over,,LOSS,LOSS,0,,0.47,,0.0143,F5 O4.5,4.5,2-2,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638354,2250562,2026-05-10,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.45,0.5534,-0.1008,0.5,0.5,2-2,,,edge=-0.1008 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643152,2250562,2026-05-10,f5_under,,WIN,WIN,1,,0.53,,-0.0143,F5 U4.5,4.5,2-2,,,p=0.53 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638366,2250563,2026-05-10,f5_ml_away,f5_ml_away,PUSH,PUSH,,0,0.43,0.5084,-0.074,F5 ML,,1-1,,,edge=-0.074 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638365,2250563,2026-05-10,f5_ml_home,f5_ml_home,PUSH,PUSH,,0,0.42,0.4916,-0.0761,F5 ML,,1-1,,,edge=-0.0761 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643159,2250563,2026-05-10,f5_over,,LOSS,LOSS,0,,0.4,,-0.0918,F5 O5.5,5.5,1-1,,,p=0.4 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638367,2250563,2026-05-10,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.49,0.5608,-0.0719,0.5,0.5,1-1,,,edge=-0.0719 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643160,2250563,2026-05-10,f5_under,,WIN,WIN,1,,0.6,,0.0918,F5 U5.5,5.5,1-1,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638379,2250564,2026-05-10,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.39,0.5654,-0.1719,F5 ML,,3-0,,,edge=-0.1719 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643163,2250564,2026-05-10,f5_over,,LOSS,LOSS,0,,0.44,,-0.0499,F5 O4.5,4.5,3-0,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638381,2250564,2026-05-10,f5_rl_home,f5_rl_home,LOSS,LOSS,0,0,0.47,0.4735,-0.0057,-0.5,-0.5,3-0,,,edge=-0.0057 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
643164,2250564,2026-05-10,f5_under,,WIN,WIN,1,,0.56,,0.0499,F5 U4.5,4.5,3-0,,,p=0.56 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638393,2250565,2026-05-10,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.52,0.7215,-0.1995,F5 ML,,0-5,,,edge=-0.1995 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
